player_name,player_id,team,opponent,game_date,season,dataset_split,proj_ip,actual_ip,proj_tbf,actual_tbf,proj_k,actual_k,k_rate,bf_ip,statcast_available,csw_mod,whiff_mod,velo_mod,opp_k_mod,line,lean,edge,edge_bucket,model_prob_over,model_prob_under,model_prob_over_analytical,implied_prob_over,implied_prob_under,actual_odds,bet_win,seg_A,seg_B,seg_D,seg_E,n_books
Dean Kremer,665152.0,BAL,NYM,2023-08-04,2023,TRAIN,5.33,5.1,23.6,21,5.58,4.0,0.236,4.43,True,1.045,1.061,1.0,0.988,4.5,OVER,0.0515,5%+,0.607,0.393,0.6544,0.5555,0.4445,-155.0,0.0,False,True,False,False,7
Cristian Javier,664299.0,HOU,CLE,2023-06-09,2023,TRAIN,5.86,5.0,22.6,25,4.96,,0.2192,3.86,True,1.019,1.08,1.0,0.82,4.5,UNDER,0.0273,2-5%,0.519,0.481,0.5519,0.5463,0.4537,100.0,,False,True,False,False,11
Hunter Greene,668881.0,CIN,BAL,2025-04-19,2025,OOS,5.0,3.0,19.2,19,7.52,4.0,0.3919,3.84,True,1.1,1.08,1.0,1.086,6.5,OVER,0.0179,0-2%,0.5744,0.4256,0.625,0.5565,0.4435,-145.0,0.0,True,False,True,False,8
Reese Olson,681857.0,DET,CIN,2023-09-14,2023,TRAIN,5.32,6.0,25.4,22,7.67,7.0,0.3023,4.76,True,1.058,1.08,1.0,1.096,7.5,UNDER,0.1108,5%+,0.4714,0.5286,0.4997,0.5822,0.4178,125.0,1.0,True,True,True,True,2
Ranger Suarez,624133.0,PHI,MIN,2024-07-22,2024,VALIDATION,5.43,5.1,24.3,24,3.77,4.0,0.1555,4.47,True,0.923,0.92,1.0,0.942,4.5,UNDER,0.1403,5%+,0.3226,0.6774,0.3268,0.4629,0.5371,-295.0,1.0,False,True,False,False,8
Bailey Ober,641927.0,MIN,PHI,2024-07-22,2024,VALIDATION,6.18,7.0,25.8,25,8.93,4.0,0.3469,4.17,True,1.1,1.08,1.0,0.993,5.5,OVER,0.2998,5%+,0.7998,0.2002,0.8802,0.5,0.5,-112.0,0.0,True,True,False,False,8
Tyler Glasnow,607192.0,TB,NYY,2023-07-31,2023,TRAIN,6.27,7.0,26.6,25,10.92,8.0,0.411,4.24,True,1.1,1.08,1.0,1.068,7.5,OVER,0.2558,5%+,0.7905,0.2095,0.8513,0.5347,0.4653,-250.0,1.0,True,True,True,True,9
Kyle Freeland,607536.0,COL,LAD,2023-08-13,2023,TRAIN,5.44,5.0,25.9,22,3.1,,0.1198,4.75,True,0.903,0.92,1.0,0.968,3.5,UNDER,0.1878,5%+,0.3568,0.6432,0.3746,0.5446,0.4554,-455.0,,False,True,False,False,9
Julio Urías,628711.0,LAD,COL,2023-08-13,2023,TRAIN,5.52,7.0,23.6,25,5.58,,0.236,4.28,True,1.036,0.932,1.0,1.136,6.5,UNDER,0.0994,5%+,0.3278,0.6722,0.3266,0.4272,0.5728,-156.0,,False,False,True,False,1
Hunter Brown,686613.0,HOU,NYY,2025-08-08,2025,OOS,5.6,5.1,23.7,21,7.27,,0.3068,4.23,True,1.014,1.048,1.0,1.051,6.5,OVER,0.0005,0-2%,0.5436,0.4564,0.589,0.5431,0.4569,-136.0,,False,True,True,False,8
Cam Schlittler,693645.0,NYY,HOU,2025-08-08,2025,OOS,4.86,5.0,21.8,23,4.67,,0.2146,4.48,True,1.013,0.964,1.0,0.942,4.5,UNDER,0.1133,5%+,0.4672,0.5328,0.4997,0.5805,0.4195,-160.0,,False,False,False,False,8
Jordan Hicks,663855.0,SF,LAD,2024-07-23,2024,VALIDATION,4.76,3.2,22.4,19,4.15,,0.1851,4.71,True,0.993,1.0,1.0,0.958,3.5,UNDER,0.0184,0-2%,0.5734,0.4266,0.5955,0.5918,0.4082,134.0,,False,True,False,False,8
Landon Knack,689017.0,LAD,SFG,2024-07-23,2024,VALIDATION,4.65,5.0,19.5,20,4.76,,0.2439,4.2,True,1.002,0.995,1.0,1.0,4.5,UNDER,0.0369,2-5%,0.48,0.52,0.5164,0.5169,0.4831,-116.0,,False,True,False,False,8
Tyler Anderson,542881.0,LAA,HOU,2025-08-29,2025,OOS,4.72,5.0,21.1,22,3.55,1.0,0.1681,4.47,True,1.012,0.986,1.0,0.942,3.5,UNDER,0.0812,5%+,0.447,0.553,0.4733,0.5282,0.4718,-102.0,1.0,False,True,False,False,8
Cristian Javier,664299.0,HOU,LAA,2025-08-29,2025,OOS,3.4,6.0,16.1,21,3.67,6.0,0.2274,4.75,True,0.943,0.971,1.0,1.18,5.5,UNDER,0.335,5%+,0.1932,0.8068,0.1659,0.5282,0.4718,-225.0,0.0,False,False,True,False,8
Luis Medina,665622.0,OAK,KCR,2024-06-19,2024,VALIDATION,4.9,5.2,22.6,24,2.91,3.0,0.1285,4.62,True,0.926,0.92,1.0,1.0,4.5,UNDER,0.2276,5%+,0.2023,0.7977,0.1696,0.4299,0.5701,-159.0,1.0,False,False,False,False,8
Cole Ragans,666142.0,KC,OAK,2024-06-19,2024,VALIDATION,6.1,6.0,25.3,26,9.31,7.0,0.3681,4.15,True,1.031,1.08,1.0,1.119,7.5,OVER,0.1624,5%+,0.6746,0.3254,0.7115,0.5122,0.4878,-119.0,0.0,False,True,True,False,9
Hayden Wesneski,669713.0,CHC,LAA,2024-07-07,2024,VALIDATION,5.01,6.1,21.6,22,7.24,,0.3352,4.31,True,1.057,1.08,1.0,1.043,4.5,OVER,0.2501,5%+,0.7782,0.2218,0.8475,0.5282,0.4718,-286.0,,True,True,False,False,8
Dane Dunning,641540.0,TEX,BOS,2023-07-04,2023,TRAIN,6.6,6.0,27.8,24,4.07,4.0,0.1464,4.21,True,0.981,0.92,1.0,0.996,3.5,OVER,0.1189,5%+,0.5354,0.4646,0.5793,0.4165,0.5835,125.0,1.0,False,True,False,False,1
Mike Burrows,681347.0,PIT,CHC,2025-08-16,2025,OOS,5.06,5.0,23.3,20,6.19,,0.2659,4.6,True,1.072,1.061,1.0,0.923,4.5,OVER,0.1909,5%+,0.6706,0.3294,0.7399,0.4797,0.5203,-114.0,,True,True,False,False,8
Shota Imanaga,684007.0,CHC,PIT,2025-08-16,2025,OOS,5.73,7.0,24.3,26,7.23,,0.2976,4.24,True,1.0,0.975,1.0,1.05,5.5,OVER,0.1534,5%+,0.684,0.316,0.728,0.5306,0.4694,-315.0,,False,True,True,False,8
Edward Cabrera,665795.0,MIA,CHW,2024-07-07,2024,VALIDATION,3.96,3.2,19.0,17,6.32,4.0,0.332,4.81,True,1.092,1.08,1.0,1.0,5.5,OVER,0.0397,2-5%,0.5216,0.4784,0.6038,0.4819,0.5181,-104.0,0.0,True,True,False,False,2
Jonathan Cannon,686563.0,CWS,MIA,2024-07-07,2024,VALIDATION,5.09,6.0,27.5,25,4.23,3.0,0.1539,5.41,True,0.948,0.985,1.0,1.066,4.5,UNDER,0.0536,5%+,0.3922,0.6078,0.4168,0.4458,0.5542,-138.0,1.0,False,True,True,False,3
Andrew Heaney,571760.0,PIT,LAA,2025-04-23,2025,OOS,5.0,6.0,20.1,20,5.1,9.0,0.2543,4.01,True,0.992,0.935,1.0,1.18,4.5,UNDER,0.0286,2-5%,0.5488,0.4512,0.5768,0.5774,0.4226,-139.0,0.0,False,False,True,False,8
Jack Kochanowicz,686799.0,LAA,PIT,2025-04-23,2025,OOS,4.79,6.0,21.7,25,2.05,3.0,0.0946,4.53,True,0.9,0.92,1.0,1.05,3.5,OVER,0.1721,5%+,0.1809,0.8191,0.1529,0.0088,0.9912,100.0,0.0,False,False,True,False,8
Chris Paddack,663978.0,DET,ARI,2025-07-30,2025,OOS,5.34,6.0,24.0,20,4.28,5.0,0.1782,4.51,True,0.914,0.954,1.0,1.0,4.5,UNDER,0.1358,5%+,0.4158,0.5842,0.4266,0.5516,0.4484,105.0,0.0,False,True,False,False,1
Ryne Nelson,669194.0,AZ,DET,2025-07-30,2025,OOS,5.48,5.1,22.6,23,3.44,8.0,0.1523,4.12,True,0.919,0.92,1.0,1.068,7.5,UNDER,0.3614,5%+,0.0476,0.9524,0.0245,0.409,0.591,-150.0,0.0,False,True,True,False,2
Tyler Mahle,641816.0,TEX,TOR,2025-05-28,2025,OOS,5.67,6.0,23.0,24,2.61,5.0,0.1135,4.06,True,0.9,0.92,1.0,0.82,4.5,UNDER,0.2983,5%+,0.1383,0.8617,0.1243,0.4367,0.5633,-400.0,0.0,False,True,False,False,6
Kevin Gausman,592332.0,TOR,PHI,2023-08-16,2023,TRAIN,5.86,5.1,24.6,27,9.21,,0.3737,4.2,True,1.084,1.08,1.0,1.058,6.5,OVER,0.1954,5%+,0.7535,0.2465,0.8117,0.5581,0.4419,-275.0,,True,False,True,False,9
Aaron Nola,605400.0,PHI,TOR,2023-08-16,2023,TRAIN,5.5,5.0,24.5,22,6.96,,0.2842,4.45,True,1.094,1.08,1.0,0.918,5.5,OVER,0.0671,5%+,0.6506,0.3494,0.6938,0.5835,0.4165,-350.0,,True,True,False,False,10
Marcus Stroman,573186.0,CHC,MIL,2023-07-06,2023,TRAIN,5.45,5.0,24.9,22,5.05,,0.2028,4.57,True,1.005,1.006,1.0,1.032,4.5,UNDER,0.0672,5%+,0.508,0.492,0.5685,0.5752,0.4248,-167.0,,False,True,False,False,10
Freddy Peralta,642547.0,MIL,CHC,2023-07-06,2023,TRAIN,5.38,5.1,23.7,24,8.26,,0.3484,4.41,True,1.056,1.08,1.0,0.99,6.5,OVER,0.0927,5%+,0.6502,0.3498,0.7174,0.5575,0.4425,-335.0,,True,True,False,False,10
Bryce Miller,682243.0,SEA,LAA,2024-09-01,2024,VALIDATION,5.92,4.2,23.7,22,8.47,,0.3578,4.0,True,1.025,1.08,1.0,1.043,5.5,OVER,0.2779,5%+,0.7774,0.2226,0.8485,0.4995,0.5005,-120.0,,False,True,False,False,7
Freddy Peralta,642547.0,MIL,CIN,2025-06-03,2025,OOS,5.05,6.0,22.4,27,5.07,,0.2265,4.43,True,0.956,1.041,1.0,1.044,5.5,UNDER,0.1782,5%+,0.382,0.618,0.3972,0.5602,0.4398,-375.0,,False,True,False,False,6
Hunter Greene,668881.0,CIN,MIL,2025-06-03,2025,OOS,4.76,5.0,19.3,23,5.73,,0.2976,4.05,True,1.012,1.08,1.0,0.89,6.5,UNDER,0.1241,5%+,0.3574,0.6426,0.3508,0.4815,0.5185,-126.0,,False,True,False,False,6
Nathan Eovaldi,543135.0,TEX,LAA,2025-07-08,2025,OOS,4.28,6.0,17.6,23,5.47,6.0,0.3114,4.11,True,1.034,1.08,1.0,1.18,5.5,UNDER,0.1228,5%+,0.4342,0.5658,0.4662,0.557,0.443,-172.0,0.0,False,True,True,False,8
Edward Cabrera,665795.0,MIA,CHW,2025-05-10,2025,OOS,4.8,5.0,23.4,18,4.91,,0.2096,4.89,True,1.031,0.981,1.0,1.0,5.5,UNDER,0.1125,5%+,0.3526,0.6474,0.3686,0.4651,0.5349,-128.0,,False,True,False,False,5
Shane Smith,681343.0,CWS,CHW,2025-05-10,2025,OOS,5.07,6.0,22.3,21,4.57,,0.2051,4.4,True,0.954,0.979,1.0,1.0,5.5,UNDER,0.0939,5%+,0.2882,0.7118,0.3095,0.3821,0.6179,-400.0,,False,True,False,False,5
Matt Waldron,663362.0,SD,SDP,2024-07-06,2024,VALIDATION,5.91,6.0,24.8,25,5.08,,0.2051,4.19,True,1.025,0.92,1.0,1.0,3.5,OVER,0.1037,5%+,0.7094,0.2906,0.7457,0.6057,0.3943,-182.0,,False,False,False,False,8
Brandon Pfaadt,694297.0,AZ,SDP,2024-07-06,2024,VALIDATION,6.13,4.1,26.2,19,4.35,,0.1662,4.27,True,1.035,0.921,1.0,1.0,3.5,OVER,0.0279,2-5%,0.6184,0.3816,0.6313,0.5905,0.4095,-169.0,,False,True,False,False,8
Freddy Peralta,642547.0,MIL,SDP,2023-08-26,2023,TRAIN,6.03,5.1,24.5,21,11.55,,0.4715,4.06,True,1.1,1.08,1.0,1.0,7.5,OVER,0.3754,5%+,0.8384,0.1616,0.8888,0.463,0.537,105.0,,True,True,False,False,9
Austin Gomber,596295.0,COL,SDP,2024-05-15,2024,VALIDATION,5.95,6.0,25.2,21,3.42,5.0,0.1357,4.24,True,1.02,0.92,1.0,1.0,3.5,UNDER,0.0288,2-5%,0.4288,0.5712,0.4465,0.4576,0.5424,-770.0,0.0,False,True,False,False,10
Michael King,650633.0,SD,SDP,2024-05-15,2024,VALIDATION,5.79,5.1,26.8,26,8.08,7.0,0.301,4.63,True,1.091,1.08,1.0,1.0,6.5,OVER,0.0785,5%+,0.6312,0.3688,0.6958,0.5527,0.4473,-139.0,1.0,True,True,False,False,10
Nick Martinez,607259.0,CIN,TOR,2024-08-21,2024,VALIDATION,5.65,4.1,24.8,22,3.99,,0.1609,4.39,True,0.957,0.921,1.0,0.901,3.5,UNDER,0.0468,2-5%,0.537,0.463,0.5642,0.5838,0.4162,-480.0,,False,True,False,False,7
Luis Castillo,622491.0,SEA,KCR,2023-08-16,2023,TRAIN,6.07,7.0,24.5,30,8.32,3.0,0.3399,4.03,True,1.042,1.08,1.0,1.0,6.5,OVER,0.2712,5%+,0.6988,0.3012,0.7243,0.4276,0.5724,-160.0,0.0,False,True,False,False,9
Luis Severino,622663.0,NYY,DET,2023-08-28,2023,TRAIN,4.62,7.0,24.3,26,4.08,8.0,0.1675,5.27,True,0.934,0.92,1.0,1.095,5.5,UNDER,0.2109,5%+,0.2506,0.7494,0.2271,0.4615,0.5385,-275.0,0.0,False,True,True,False,8
Reese Olson,681857.0,DET,NYY,2023-08-28,2023,TRAIN,4.51,4.1,22.6,21,6.37,10.0,0.2823,5.0,True,1.022,1.036,1.0,1.068,5.5,OVER,0.0577,5%+,0.5476,0.4524,0.6119,0.4899,0.5101,-240.0,1.0,False,True,True,False,8
Taijuan Walker,592836.0,PHI,MIL,2025-05-30,2025,OOS,4.57,4.0,21.5,20,2.54,,0.1185,4.69,True,0.967,0.92,1.0,0.89,3.5,UNDER,0.2315,5%+,0.2547,0.7453,0.2516,0.4862,0.5138,-122.0,,False,True,False,False,6
Sandy Alcantara,645261.0,MIA,NYY,2023-08-12,2023,TRAIN,7.25,9.0,30.3,33,7.03,,0.2318,4.18,True,0.999,1.008,1.0,1.068,6.5,UNDER,0.023,2-5%,0.5284,0.4716,0.555,0.5514,0.4486,-200.0,,False,True,True,False,8
Jose Quintana,500779.0,NYM,CHW,2024-08-31,2024,VALIDATION,5.35,5.0,24.3,23,2.45,,0.1006,4.55,True,0.919,0.92,1.0,1.0,4.5,UNDER,0.3713,5%+,0.1266,0.8734,0.1021,0.498,0.502,-278.0,,False,True,False,False,8
Davis Martin,663436.0,CWS,CHW,2024-08-31,2024,VALIDATION,4.73,5.0,22.0,21,4.62,,0.2097,4.66,True,0.999,0.962,1.0,1.0,4.5,UNDER,0.007,0-2%,0.4624,0.5376,0.4899,0.4694,0.5306,-335.0,,False,True,False,False,8
Max Fried,608331.0,ATL,SFG,2023-08-26,2023,TRAIN,5.31,6.0,22.9,26,5.42,8.0,0.2367,4.31,True,1.07,1.056,1.0,1.0,5.5,UNDER,0.0013,0-2%,0.4446,0.5554,0.4579,0.4459,0.5541,-300.0,0.0,True,True,False,False,9
Ryan Walker,676254.0,SF,SFG,2023-08-26,2023,TRAIN,2.0,1.2,9.4,8,4.72,3.0,0.5017,4.71,True,1.1,1.08,1.0,1.0,1.5,OVER,0.3289,5%+,0.8717,0.1283,0.9479,0.5428,0.4572,-650.0,1.0,True,False,False,False,5
Tanner Houck,656557.0,BOS,TOR,2024-06-24,2024,VALIDATION,6.31,6.2,26.6,27,5.83,7.0,0.2189,4.23,True,1.056,0.941,1.0,0.901,4.5,OVER,0.1038,5%+,0.679,0.321,0.6918,0.5752,0.4248,-420.0,1.0,True,True,False,False,9
Brayan Bello,678394.0,BOS,ATL,2025-05-18,2025,OOS,5.02,4.1,22.9,27,2.79,3.0,0.122,4.55,True,0.927,0.926,1.0,0.974,3.5,UNDER,0.2978,5%+,0.2976,0.7024,0.3054,0.5954,0.4046,135.0,1.0,False,True,False,False,2
Spencer Schwellenbach,680885.0,ATL,BOS,2025-05-18,2025,OOS,5.69,7.0,25.3,27,5.29,3.0,0.2094,4.44,True,1.007,1.044,1.0,1.016,5.5,UNDER,0.219,5%+,0.4108,0.5892,0.4342,0.6298,0.3702,-154.0,1.0,False,True,False,False,2
Brandon Pfaadt,694297.0,AZ,ARI,2025-05-08,2025,OOS,5.49,6.1,24.4,26,4.89,6.0,0.2002,4.45,True,0.958,0.976,1.0,1.0,5.5,UNDER,0.0687,5%+,0.3518,0.6482,0.3654,0.4205,0.5795,-164.0,0.0,False,True,False,False,5
Yoshinobu Yamamoto,808967.0,LAD,ARI,2025-05-08,2025,OOS,6.07,5.0,23.3,22,8.44,4.0,0.3623,3.84,True,1.059,1.08,1.0,1.0,5.5,OVER,0.275,5%+,0.7852,0.2148,0.8456,0.5102,0.4898,-119.0,0.0,True,True,False,False,5
Patrick Corbin,571578.0,TEX,WSN,2025-06-06,2025,OOS,5.38,8.0,22.5,29,4.7,2.0,0.2085,4.19,True,1.018,1.05,1.0,1.0,4.5,OVER,0.0787,5%+,0.4784,0.5216,0.5048,0.3997,0.6003,136.0,0.0,False,True,False,False,7
Michael Soroka,647336.0,WSH,WSN,2025-06-06,2025,OOS,5.31,6.0,23.0,22,4.62,7.0,0.2009,4.33,True,1.058,0.92,1.0,1.0,4.5,UNDER,0.0802,5%+,0.4602,0.5398,0.4902,0.5404,0.4596,-500.0,0.0,True,True,False,False,7
Shane McClanahan,663556.0,TB,BAL,2023-05-08,2023,TRAIN,5.66,6.0,23.0,24,8.83,7.0,0.3844,4.06,True,1.1,1.08,1.0,0.994,6.5,OVER,0.1854,5%+,0.7219,0.2781,0.7773,0.5365,0.4635,-135.0,1.0,True,False,False,False,10
Dylan Cease,656302.0,CWS,CHW,2023-06-09,2023,TRAIN,5.29,6.0,23.3,23,6.13,,0.2627,4.41,True,1.014,1.051,1.0,1.0,5.5,OVER,0.0163,0-2%,0.5534,0.4466,0.575,0.5371,0.4629,-286.0,,False,True,False,False,11
Eury Pérez,691587.0,MIA,CHW,2023-06-09,2023,TRAIN,4.77,5.0,20.5,22,5.02,,0.2452,4.29,True,1.022,1.08,1.0,1.0,6.5,UNDER,0.0105,0-2%,0.2553,0.7447,0.24,0.2657,0.7343,-375.0,,False,True,False,False,3
Logan Webb,657277.0,SF,SFG,2024-08-21,2024,VALIDATION,6.63,8.0,28.3,27,6.73,,0.2375,4.27,True,1.061,1.013,1.0,1.0,5.5,OVER,0.0821,5%+,0.62,0.38,0.6629,0.5379,0.4621,-144.0,,True,True,False,False,7
Garrett Crochet,676979.0,CWS,SFG,2024-08-21,2024,VALIDATION,3.69,4.0,17.7,16,6.58,,0.3716,4.8,True,1.038,1.08,1.0,1.0,5.5,OVER,0.057,5%+,0.553,0.447,0.6426,0.496,0.504,-113.0,,False,True,False,False,7
James Paxton,572020.0,BOS,MIN,2023-06-19,2023,TRAIN,5.73,6.1,24.5,23,10.96,7.0,0.4483,4.27,True,1.066,1.08,1.0,1.17,6.5,OVER,0.2711,5%+,0.823,0.177,0.9198,0.552,0.448,-275.0,1.0,True,True,True,True,11
Charlie Morton,450203.0,BAL,ARI,2025-04-08,2025,OOS,4.05,5.0,17.0,25,5.12,4.0,0.3007,4.2,False,1.0,1.0,1.0,1.0,4.5,UNDER,0.0445,2-5%,0.5384,0.4616,0.5795,0.5829,0.4171,-335.0,1.0,False,False,False,False,8
Merrill Kelly,518876.0,AZ,ARI,2025-04-08,2025,OOS,4.15,6.0,17.4,24,1.14,4.0,0.0652,4.2,False,1.0,1.0,1.0,1.0,4.5,UNDER,0.4257,5%+,0.011,0.989,0.0062,0.4367,0.5633,-375.0,1.0,False,False,False,False,8
Patrick Corbin,571578.0,WSH,SDP,2024-06-24,2024,VALIDATION,5.26,7.0,23.1,25,4.42,5.0,0.1914,4.39,True,0.994,1.004,1.0,1.0,3.5,OVER,0.1752,5%+,0.6228,0.3772,0.6443,0.4476,0.5524,112.0,1.0,False,True,False,False,9
Matt Waldron,663362.0,SD,SDP,2024-06-24,2024,VALIDATION,6.35,6.0,25.8,26,4.55,8.0,0.1763,4.07,True,1.007,0.92,1.0,1.0,3.5,OVER,0.0455,2-5%,0.629,0.371,0.6662,0.5835,0.4165,-167.0,1.0,False,False,False,False,9
Jack Flaherty,656427.0,DET,CHC,2025-06-08,2025,OOS,5.68,6.0,24.0,22,6.72,,0.2801,4.23,True,1.042,1.017,1.0,0.923,6.5,UNDER,0.0638,5%+,0.477,0.523,0.5084,0.5408,0.4592,105.0,,False,True,False,False,3
Cade Horton,690990.0,CHC,DET,2025-06-08,2025,OOS,5.0,5.0,21.2,24,3.28,,0.1549,4.24,True,0.951,0.946,1.0,1.068,4.5,UNDER,0.2586,5%+,0.2363,0.7637,0.2346,0.4949,0.5051,-115.0,,False,False,True,False,2
Joe Ryan,657746.0,MIN,ARI,2025-09-13,2025,OOS,5.02,4.0,23.0,18,5.76,4.0,0.2501,4.59,True,0.996,0.973,1.0,1.0,5.5,UNDER,0.0864,5%+,0.4806,0.5194,0.5157,0.567,0.433,-195.0,1.0,False,True,False,False,8
Ryne Nelson,669194.0,AZ,MIN,2025-09-13,2025,OOS,6.01,6.0,24.3,23,4.98,4.0,0.2053,4.03,True,1.009,1.0,1.0,1.002,4.5,UNDER,0.0202,2-5%,0.5244,0.4756,0.5558,0.5446,0.4554,-230.0,1.0,False,False,False,False,8
Clarke Schmidt,657376.0,NYY,LAA,2025-06-16,2025,OOS,5.55,7.2,23.7,27,8.34,3.0,0.3515,4.28,True,1.027,1.08,1.0,1.18,6.5,OVER,0.2563,5%+,0.6842,0.3158,0.7264,0.4279,0.5721,-400.0,0.0,False,True,True,False,7
Max Fried,608331.0,NYY,BOS,2025-09-13,2025,OOS,6.57,5.1,28.4,26,6.45,,0.2266,4.33,True,1.043,1.049,1.0,1.016,5.5,OVER,0.1069,5%+,0.5828,0.4172,0.623,0.4759,0.5241,-112.0,,False,True,False,False,8
Brayan Bello,678394.0,BOS,NYY,2025-09-13,2025,OOS,6.0,5.0,25.1,24,3.92,,0.1566,4.18,True,0.984,0.92,1.0,1.051,4.5,UNDER,0.6192,5%+,0.3472,0.6528,0.3562,0.9664,0.0336,-192.0,,False,True,True,False,7
Frankie Montas,593423.0,MIL,NYM,2024-09-27,2024,VALIDATION,4.85,4.0,23.5,17,7.92,,0.3373,4.84,True,1.02,1.08,1.0,0.997,5.5,OVER,0.6906,5%+,0.7158,0.2842,0.801,0.0252,0.9748,-106.0,,False,False,False,False,7
Sean Manaea,640455.0,NYM,MIL,2024-09-27,2024,VALIDATION,6.66,3.2,26.4,21,8.42,,0.3186,3.97,True,1.074,1.078,1.0,1.025,6.5,OVER,0.2555,5%+,0.6784,0.3216,0.7349,0.4229,0.5771,-335.0,,True,True,False,False,7
Zach Davies,605200.0,AZ,ARI,2023-05-27,2023,TRAIN,4.64,3.1,19.5,16,3.25,3.0,0.1667,4.2,False,1.0,1.0,1.0,1.0,3.5,UNDER,0.0286,2-5%,0.3868,0.6132,0.4083,0.4154,0.5846,-167.0,1.0,False,False,False,False,5
Zachary Davies,605200.0,AZ,ARI,2023-05-27,2023,TRAIN,4.64,3.1,19.5,16,3.25,3.0,0.1667,4.2,False,1.0,1.0,1.0,1.0,3.5,UNDER,0.0351,2-5%,0.3776,0.6224,0.4083,0.4127,0.5873,-166.0,1.0,False,False,False,False,1
Garrett Whitlock,676477.0,BOS,ARI,2023-05-27,2023,TRAIN,5.0,5.0,21.1,18,3.87,4.0,0.183,4.23,True,1.047,1.042,1.0,1.0,3.5,UNDER,0.0111,0-2%,0.5086,0.4914,0.5408,0.5197,0.4803,-240.0,0.0,False,False,False,False,11
Yusei Kikuchi,579328.0,TOR,KCR,2024-04-22,2024,VALIDATION,5.0,6.0,21.1,23,8.29,4.0,0.3926,4.23,True,1.052,1.079,1.0,1.0,5.5,UNDER,0.2119,5%+,0.7627,0.2373,0.8341,0.9746,0.0254,-180.0,1.0,False,False,False,False,10
Brady Singer,663903.0,KC,KCR,2024-04-22,2024,VALIDATION,5.0,6.0,20.1,26,5.41,5.0,0.269,4.02,True,1.077,1.08,1.0,1.0,4.5,OVER,0.0976,5%+,0.5846,0.4154,0.628,0.487,0.513,105.0,1.0,True,False,False,False,10
Sean Burke,680732.0,CWS,CHW,2025-05-01,2025,OOS,4.1,6.0,20.5,22,3.49,,0.1703,4.99,True,0.994,1.055,1.0,1.0,4.5,UNDER,0.1535,5%+,0.2794,0.7206,0.2718,0.4329,0.5671,-142.0,,False,True,False,False,7
Chad Patrick,694477.0,MIL,CHW,2025-05-01,2025,OOS,4.81,5.2,20.5,23,3.52,,0.1718,4.26,True,0.922,0.92,1.0,1.0,4.5,UNDER,0.1609,5%+,0.2695,0.7305,0.2779,0.4303,0.5697,-158.0,,False,True,False,False,7
Jeffrey Springs,605488.0,ATH,MIL,2025-04-20,2025,OOS,4.87,2.1,21.9,15,4.31,3.0,0.1965,4.51,True,0.99,1.078,1.0,0.89,4.5,UNDER,0.1571,5%+,0.4154,0.5846,0.432,0.5725,0.4275,-500.0,1.0,False,False,False,False,7
Joe Boyle,671212.0,OAK,NYY,2024-04-24,2024,VALIDATION,4.86,3.0,24.3,17,5.15,6.0,0.212,5.0,True,0.99,1.038,1.0,0.947,5.5,UNDER,0.0161,0-2%,0.3874,0.6126,0.411,0.4035,0.5965,-160.0,0.0,False,False,False,False,10
Jameson Taillon,592791.0,CHC,CIN,2024-07-29,2024,VALIDATION,6.24,4.1,25.1,20,5.26,4.0,0.2094,4.02,True,1.021,0.936,1.0,1.083,4.5,OVER,0.0754,5%+,0.5774,0.4226,0.6034,0.502,0.498,-115.0,0.0,False,True,True,False,8
Carson Spiers,686730.0,CIN,CHC,2024-07-29,2024,VALIDATION,5.4,5.0,24.2,18,5.03,4.0,0.2079,4.48,True,0.968,0.954,1.0,0.982,3.5,OVER,0.1786,5%+,0.7048,0.2952,0.7392,0.5262,0.4738,-124.0,1.0,False,True,False,False,7
Kyle Freeland,607536.0,COL,ATL,2023-08-30,2023,TRAIN,5.43,5.2,24.5,26,2.93,3.0,0.1196,4.51,True,0.909,0.92,1.0,0.923,3.5,UNDER,0.0801,5%+,0.3232,0.6768,0.3375,0.4033,0.5967,-1667.0,1.0,False,True,False,False,8
Framber Valdez,664285.0,HOU,CHW,2025-05-02,2025,OOS,6.06,5.0,26.0,23,4.64,,0.1784,4.3,True,0.986,0.961,1.0,1.0,5.5,UNDER,0.197,5%+,0.317,0.683,0.3217,0.514,0.486,-118.0,,False,True,False,False,7
Jonathan Cannon,686563.0,CWS,CHW,2025-05-02,2025,OOS,4.93,6.0,23.8,27,4.04,,0.1697,4.82,True,0.926,0.92,1.0,1.0,3.5,UNDER,0.02,2-5%,0.55,0.45,0.5738,0.57,0.43,-200.0,,False,True,False,False,7
Andrew Heaney,571760.0,PIT,SDP,2025-06-01,2025,OOS,5.18,5.2,24.1,22,2.88,,0.1195,4.65,True,0.917,0.92,1.0,1.0,3.5,UNDER,0.2215,5%+,0.3116,0.6884,0.3266,0.5331,0.4669,-225.0,,False,True,False,False,6
Clarke Schmidt,657376.0,NYY,BAL,2024-04-29,2024,VALIDATION,4.95,5.2,22.1,22,7.03,5.0,0.318,4.46,True,1.072,1.08,1.0,0.976,4.5,OVER,0.1907,5%+,0.7742,0.2258,0.8297,0.5835,0.4165,-160.0,1.0,True,True,False,False,11
