game_pk,date,season,split,signal,combined_value,home_team,away_team,closing_total,under_price,actual_total,result
661385,2022-08-03,2022,DISC,ADJ_HH,0.03818704778655412,CHW,KCR,8.5,-110.0,5,WIN
661433,2022-09-21,2022,DISC,ADJ_HH,0.07027139862090495,CHW,CLE,7.5,100.0,10,LOSS
718373,2023-04-29,2023,DISC,ADJ_HH,0.01347944544737284,CHW,TBR,9.0,100.0,15,LOSS
718084,2023-05-21,2023,DISC,ADJ_HH,0.05119768266251407,CHW,KCR,9.0,-115.0,7,WIN
717468,2023-07-06,2023,DISC,ADJ_HH,0.05704277782649469,CHW,TOR,9.0,-110.0,8,WIN
716961,2023-08-17,2023,DISC,ADJ_HH,0.013500945275374206,LAD,MIL,8.5,-115.0,1,WIN
716768,2023-08-31,2023,DISC,ADJ_HH,0.1001183354531359,LAD,ATL,8.5,-105.0,15,LOSS
716608,2023-09-12,2023,DISC,ADJ_HH,0.03468015020070916,LAD,SDP,9.0,100.0,13,LOSS
716528,2023-09-18,2023,DISC,ADJ_HH,0.00776039772149376,LAD,DET,8.0,-105.0,11,LOSS
745200,2024-04-04,2024,VAL,ADJ_HH,0.08055717765668399,STL,MIA,8.5,-115.0,13,LOSS
745196,2024-04-10,2024,VAL,ADJ_HH,0.009525431624937955,STL,PHI,7.5,-108.0,7,WIN
745183,2024-05-04,2024,VAL,ADJ_HH,0.049636323148872966,STL,CHW,8.5,-110.0,11,LOSS
745180,2024-05-21,2024,VAL,ADJ_HH,0.1663769134764198,STL,BAL,9.0,-118.0,4,WIN
745169,2024-06-07,2024,VAL,ADJ_HH,0.016680667456644392,STL,COL,7.5,-105.0,13,LOSS
745168,2024-06-13,2024,VAL,ADJ_HH,0.035076636955555046,STL,PIT,8.5,-108.0,7,WIN
745154,2024-06-30,2024,VAL,ADJ_HH,0.007060304159810497,STL,CIN,7.5,-110.0,2,WIN
745149,2024-07-30,2024,VAL,ADJ_HH,0.04371289448887142,STL,TEX,8.5,-102.0,9,LOSS
745127,2024-09-11,2024,VAL,ADJ_HH,0.052130402906379825,STL,CIN,8.0,-102.0,3,WIN
745122,2024-09-17,2024,VAL,ADJ_HH,0.08520502164276327,STL,PIT,8.0,-115.0,4,WIN
662567,2022-05-15,2022,DISC,ADJ_HH,0.03175508106046975,NYM,SEA,7.5,-110.0,15,LOSS
662458,2022-07-24,2022,DISC,ADJ_HH,0.03742841099850557,NYM,SDP,8.0,-115.0,13,LOSS
662419,2022-08-04,2022,DISC,ADJ_HH,0.022117649012551772,NYM,ATL,8.0,100.0,10,LOSS
662444,2022-08-09,2022,DISC,ADJ_HH,0.020539988963024707,NYM,CIN,8.5,-105.0,8,WIN
662401,2022-09-27,2022,DISC,ADJ_HH,0.04079323789274422,NYM,MIA,7.0,-110.0,10,LOSS
718119,2023-05-19,2023,DISC,ADJ_HH,0.018966303933457322,NYM,CLE,9.0,-110.0,19,LOSS
746649,2024-04-24,2024,VAL,ADJ_HH,0.015944475543981873,CLE,BOS,7.5,-105.0,8,LOSS
746632,2024-06-02,2024,VAL,ADJ_HH,0.033226730326236666,CLE,WSN,8.0,-108.0,7,WIN
746623,2024-07-02,2024,VAL,ADJ_HH,0.054721439320945656,CLE,CHW,9.0,-102.0,13,LOSS
746616,2024-07-07,2024,VAL,ADJ_HH,0.0024498682993746397,CLE,SFG,8.5,-102.0,9,LOSS
746605,2024-08-02,2024,VAL,ADJ_HH,0.07167006087483037,CLE,BAL,9.0,-115.0,12,LOSS
778466,2025-04-03,2025,OOS,ADJ_HH,0.03559990181705519,NYY,ARI,10.0,-108.0,16,LOSS
662719,2022-06-17,2022,DISC,ADJ_HH,0.0009170914948587001,LAD,CLE,8.0,-110.0,3,WIN
662683,2022-07-09,2022,DISC,ADJ_HH,0.001106662272664774,LAD,CHC,8.0,-115.0,6,WIN
662682,2022-07-24,2022,DISC,ADJ_HH,0.032237514863336994,LAD,SFG,8.0,-115.0,11,LOSS
662584,2022-09-24,2022,DISC,ADJ_HH,0.04902388252044769,LAD,STL,7.5,-110.0,8,LOSS
662623,2022-10-05,2022,DISC,ADJ_HH,0.023173820273326602,LAD,COL,7.5,-110.0,7,WIN
718749,2023-04-01,2023,DISC,ADJ_HH,0.08214447924398557,LAD,ARI,7.5,-105.0,11,LOSS
718516,2023-04-18,2023,DISC,ADJ_HH,0.052649060661879674,LAD,NYM,8.5,-120.0,5,WIN
718141,2023-05-16,2023,DISC,ADJ_HH,0.08179340058408338,LAD,MIN,8.0,-115.0,6,WIN
717917,2023-06-02,2023,DISC,ADJ_HH,0.13484537312135003,LAD,NYY,8.0,-110.0,12,LOSS
716962,2023-08-16,2023,DISC,ADJ_HH,0.012309453158959493,LAD,MIL,8.5,-105.0,8,WIN
746120,2024-08-06,2024,VAL,ADJ_HH,0.028044657497105004,LAD,PHI,8.5,-118.0,8,WIN
777884,2025-05-17,2025,OOS,ADJ_HH,0.061563094111516836,LAD,LAA,9.0,-118.0,20,LOSS
777070,2025-07-20,2025,OOS,ADJ_HH,0.03597261224116893,LAD,MIL,9.0,-102.0,11,LOSS
776823,2025-08-08,2025,OOS,ADJ_HH,0.017310769924982143,LAD,TOR,9.0,-121.0,6,WIN
776574,2025-08-26,2025,OOS,ADJ_HH,0.04787515379818954,LAD,CIN,9.0,-114.0,9,PUSH
776256,2025-09-19,2025,OOS,ADJ_HH,0.010302432401938724,LAD,SFG,8.5,-101.0,9,LOSS
663150,2022-05-22,2022,DISC,ADJ_HH,0.039575936675443,CHC,ARI,7.5,-120.0,9,LOSS
663242,2022-09-06,2022,DISC,ADJ_HH,0.08626397086347717,CHC,CIN,8.0,-110.0,12,LOSS
718712,2023-04-04,2023,DISC,ADJ_HH,0.039377523977030315,MIL,NYM,8.0,-110.0,9,LOSS
718470,2023-04-22,2023,DISC,ADJ_HH,0.08676723222200171,MIL,BOS,8.5,100.0,9,LOSS
718228,2023-05-10,2023,DISC,ADJ_HH,0.04353794688745322,MIL,LAD,8.0,-115.0,9,LOSS
717720,2023-06-17,2023,DISC,ADJ_HH,0.042717471066977396,MIL,PIT,8.5,-115.0,5,WIN
717503,2023-07-04,2023,DISC,ADJ_HH,0.07868539850330569,MIL,CHC,9.5,-110.0,13,LOSS
717427,2023-07-09,2023,DISC,ADJ_HH,0.055579626827739974,MIL,CIN,9.0,-105.0,1,WIN
716894,2023-08-22,2023,DISC,ADJ_HH,0.04588535438191954,MIL,MIN,8.5,-105.0,10,LOSS
716736,2023-09-03,2023,DISC,ADJ_HH,0.10634037191813912,MIL,PHI,9.5,-102.0,6,WIN
716578,2023-09-15,2023,DISC,ADJ_HH,0.007829904929411269,MIL,WSN,8.5,-108.0,8,WIN
746004,2024-04-16,2024,VAL,ADJ_HH,0.0831948994120528,MIL,SDP,8.5,-110.0,9,LOSS
662287,2022-05-09,2022,DISC,ADJ_HH,0.038818741800601075,PIT,LAD,7.5,-115.0,6,WIN
661106,2022-06-23,2022,DISC,ADJ_HH,0.018742603342109677,PIT,CHC,8.5,-115.0,15,LOSS
662329,2022-07-05,2022,DISC,ADJ_HH,0.06919194974733844,PIT,NYY,9.0,-110.0,7,WIN
661940,2022-08-26,2022,DISC,ADJ_HH,0.10009180969131604,STL,ATL,7.0,-105.0,15,LOSS
661925,2022-09-06,2022,DISC,ADJ_HH,0.0015752663218314908,STL,WSN,7.5,-105.0,5,WIN
716799,2023-08-29,2023,DISC,ADJ_HH,0.003178877851913609,NYM,TEX,8.5,-112.0,3,WIN
716627,2023-09-11,2023,DISC,ADJ_HH,0.014380217362076638,NYM,ARI,9.0,-115.0,7,WIN
716545,2023-09-17,2023,DISC,ADJ_HH,0.030372372208720674,NYM,CIN,9.0,-115.0,12,LOSS
745848,2024-03-29,2024,VAL,ADJ_HH,0.09087223297173933,NYM,MIL,7.5,-120.0,4,WIN
745827,2024-05-10,2024,VAL,ADJ_HH,0.032135849529473515,NYM,ATL,8.0,-110.0,6,WIN
745813,2024-06-02,2024,VAL,ADJ_HH,0.0012961910587408667,NYM,ARI,8.0,-108.0,9,LOSS
745805,2024-06-15,2024,VAL,ADJ_HH,0.016025212037761846,NYM,SDP,8.5,-108.0,6,WIN
745804,2024-06-28,2024,VAL,ADJ_HH,0.03505823215773851,NYM,HOU,8.0,-105.0,9,LOSS
745791,2024-07-29,2024,VAL,ADJ_HH,0.06564647561362902,NYM,MIN,8.5,-112.0,17,LOSS
745783,2024-08-15,2024,VAL,ADJ_HH,0.08888796723747358,NYM,OAK,8.5,-118.0,13,LOSS
745782,2024-08-20,2024,VAL,ADJ_HH,0.12986611820014465,NYM,BAL,8.0,100.0,14,LOSS
745775,2024-09-07,2024,VAL,ADJ_HH,0.12556268384640074,NYM,CIN,8.5,-110.0,4,WIN
745771,2024-09-18,2024,VAL,ADJ_HH,0.09962925624888644,NYM,WSN,7.0,-102.0,10,LOSS
777512,2025-06-14,2025,OOS,ADJ_HH,0.015217098937449278,MIL,STL,8.0,-102.0,13,LOSS
777175,2025-07-09,2025,OOS,ADJ_HH,0.05033199348413139,MIL,LAD,8.5,-101.0,5,WIN
776471,2025-09-03,2025,OOS,ADJ_HH,0.03176197775854292,MIL,PHI,9.0,-106.0,9,PUSH
662834,2022-07-01,2022,DISC,ADJ_HH,0.08044895254845888,DET,KCR,8.5,-115.0,4,WIN
663061,2022-06-19,2022,DISC,ADJ_HH,0.05598564782199627,CIN,MIL,9.5,-115.0,9,WIN
663038,2022-07-01,2022,DISC,ADJ_HH,0.06873146252214532,CIN,ATL,9.5,-105.0,10,LOSS
